Wavelength,Flux,eFlux
3606.9,1.00066072718124E-14,9.24853096334178E-17
3609.3,9.91563811479594E-15,9.06659264930883E-17
3611.7,9.88531506245712E-15,9.03626959697E-17
3614.1,9.94596116713477E-15,9.03626959697E-17
3616.5,9.97628421947359E-15,9.00594654463118E-17
3618.9,9.88531506245712E-15,9.00594654463118E-17
3621.3,9.88531506245712E-15,8.97562349229235E-17
3623.7,1.00369303241512E-14,8.97562349229235E-17
3626.2,9.97628421947359E-15,8.94530043995353E-17
3628.6,9.88531506245712E-15,9.21820791100296E-17
3631,9.79434590544064E-15,9.09691570164765E-17
3633.4,9.82466895777947E-15,9.00594654463118E-17
3635.8,9.73369980076299E-15,9.06659264930883E-17
3638.3,9.73369980076299E-15,8.85433128293705E-17
3640.7,9.76402285310181E-15,8.88465433527588E-17
3643.1,9.76402285310181E-15,8.85433128293705E-17
3645.6,9.73369980076299E-15,8.7936851782594E-17
3648,9.79434590544064E-15,8.82400823059822E-17
3650.4,9.73369980076299E-15,8.82400823059822E-17
3652.9,9.49111538205238E-15,8.76336212592057E-17
3655.3,9.58208453906886E-15,8.73303907358175E-17
3657.7,9.82466895777947E-15,8.82400823059822E-17
3660.2,9.55176148673004E-15,8.76336212592057E-17
3662.6,9.52143843439121E-15,8.82400823059822E-17
3665,9.52143843439121E-15,9.67305369608534E-17
3667.5,9.49111538205238E-15,8.82400823059822E-17
3669.9,9.46079232971356E-15,8.70271602124292E-17
3672.4,9.58208453906886E-15,8.6723929689041E-17
3674.8,9.70337674842416E-15,8.82400823059822E-17
3677.3,9.64273064374651E-15,1.00066072718124E-16
3679.7,9.49111538205238E-15,8.64206991656527E-17
3682.2,9.61240759140769E-15,8.6723929689041E-17
3684.6,9.52143843439121E-15,8.64206991656527E-17
3687.1,9.55176148673004E-15,8.61174686422645E-17
3689.6,9.46079232971356E-15,8.58142381188762E-17
3692,9.40014622503591E-15,8.55110075954879E-17
3694.5,9.49111538205238E-15,8.55110075954879E-17
3697,9.30917706801943E-15,8.49045465487114E-17
3699.4,9.30917706801943E-15,8.52077770720997E-17
3701.9,9.33950012035826E-15,8.52077770720997E-17
3704.4,9.24853096334178E-15,8.76336212592057E-17
3706.8,9.30917706801943E-15,8.58142381188762E-17
3709.3,9.36982317269708E-15,8.55110075954879E-17
3711.8,9.27885401568061E-15,8.55110075954879E-17
3714.2,9.40014622503591E-15,7.03494814260752E-17
3716.7,9.46079232971356E-15,5.67041078736037E-17
3719.2,9.43046927737473E-15,5.7007338396992E-17
3721.7,9.43046927737473E-15,5.9433182584098E-17
3724.2,9.52143843439121E-15,5.76137994437685E-17
3726.6,9.49111538205238E-15,5.79170299671567E-17
3729.1,9.43046927737473E-15,6.33751793881453E-17
3731.6,9.43046927737473E-15,6.27687183413688E-17
3734.1,9.52143843439121E-15,5.91299520607097E-17
3736.6,9.43046927737473E-15,5.88267215373215E-17
3739.1,9.52143843439121E-15,5.88267215373215E-17
3741.6,9.58208453906886E-15,5.8220260490545E-17
3744.1,9.58208453906886E-15,5.79170299671567E-17
3746.6,9.49111538205238E-15,6.15557962478158E-17
3749.1,8.82400823059823E-15,6.85300982857457E-17
3751.6,9.46079232971356E-15,8.18722413148289E-17
3754.1,9.46079232971356E-15,7.03494814260752E-17
3756.6,9.46079232971356E-15,6.36784099115336E-17
3759.1,9.27885401568061E-15,6.0646104677651E-17
3761.6,9.36982317269708E-15,6.58010235752514E-17
3764.1,9.27885401568061E-15,6.24654878179806E-17
3766.6,9.24853096334178E-15,6.24654878179806E-17
3769.1,9.24853096334178E-15,6.27687183413688E-17
3771.6,9.27885401568061E-15,6.00396436308745E-17
3774.1,9.33950012035826E-15,6.21622572945923E-17
3776.7,9.30917706801943E-15,5.88267215373215E-17
3779.2,9.33950012035826E-15,6.15557962478158E-17
3781.7,9.27885401568061E-15,6.00396436308745E-17
3784.2,8.94530043995353E-15,5.76137994437685E-17
3786.8,9.06659264930883E-15,5.73105689203802E-17
3789.3,9.03626959697E-15,6.15557962478158E-17
3791.8,9.12723875398648E-15,5.79170299671567E-17
3794.3,8.94530043995353E-15,6.24654878179806E-17
3796.9,8.97562349229235E-15,5.67041078736037E-17
3799.4,8.61174686422644E-15,5.57944163034389E-17
3801.9,8.97562349229235E-15,5.60976468268272E-17
3804.5,9.21820791100296E-15,5.73105689203802E-17
3807,9.12723875398648E-15,6.03428741542628E-17
3809.5,9.1575618063253E-15,5.91299520607097E-17
3812.1,9.24853096334178E-15,5.73105689203802E-17
3814.6,9.00594654463118E-15,5.60976468268272E-17
3817.2,9.00594654463118E-15,5.64008773502155E-17
3819.7,9.09691570164765E-15,5.64008773502155E-17
3822.3,9.00594654463118E-15,5.57944163034389E-17
3824.8,8.88465433527587E-15,5.60976468268272E-17
3827.4,9.03626959697E-15,5.8220260490545E-17
3829.9,9.06659264930883E-15,5.60976468268272E-17
3832.5,8.97562349229235E-15,5.48847247332742E-17
3835,8.9149773876147E-15,5.64008773502155E-17
3837.6,8.88465433527587E-15,5.45814942098859E-17
3840.1,9.46079232971356E-15,5.54911857800507E-17
3842.7,9.09691570164765E-15,5.45814942098859E-17
3845.3,9.21820791100296E-15,5.51879552566624E-17
3847.8,9.24853096334178E-15,5.57944163034389E-17
3850.4,9.09691570164765E-15,5.54911857800507E-17
3853,9.27885401568061E-15,5.45814942098859E-17
3855.5,9.24853096334178E-15,5.42782636864977E-17
3858.1,9.27885401568061E-15,5.45814942098859E-17
3860.7,9.27885401568061E-15,5.45814942098859E-17
3863.2,9.33950012035826E-15,5.45814942098859E-17
3865.8,9.1575618063253E-15,5.42782636864977E-17
3868.4,9.40014622503591E-15,5.42782636864977E-17
3871,9.12723875398648E-15,5.39750331631094E-17
3873.6,9.18788485866413E-15,5.33685721163329E-17
3876.1,9.00594654463118E-15,5.36718026397211E-17
3878.7,9.00594654463118E-15,5.33685721163329E-17
3881.3,8.9149773876147E-15,5.27621110695564E-17
3883.9,8.85433128293705E-15,5.24588805461681E-17
3886.5,8.7936851782594E-15,5.21556500227799E-17
3889.1,8.82400823059823E-15,5.21556500227799E-17
3891.7,8.76336212592057E-15,5.24588805461681E-17
3894.3,8.7936851782594E-15,5.36718026397211E-17
3896.9,8.6723929689041E-15,5.36718026397211E-17
3899.5,8.73303907358175E-15,5.24588805461681E-17
3902.1,8.64206991656527E-15,5.30653415929446E-17
3904.7,8.49045465487114E-15,5.18524194993916E-17
3907.3,8.64206991656527E-15,5.18524194993916E-17
3909.9,8.58142381188762E-15,5.27621110695564E-17
3912.5,8.61174686422644E-15,5.42782636864977E-17
3915.1,8.6723929689041E-15,5.85234910139332E-17
3917.7,8.64206991656527E-15,6.15557962478158E-17
3920.3,8.76336212592057E-15,5.97364131074863E-17
3922.9,8.58142381188762E-15,6.27687183413688E-17
3925.6,8.70271602124292E-15,5.97364131074863E-17
3928.2,8.88465433527587E-15,6.33751793881453E-17
3930.8,8.55110075954879E-15,6.09493352010393E-17
3933.4,8.82400823059823E-15,6.15557962478158E-17
3936,8.7936851782594E-15,5.7007338396992E-17
3938.7,8.64206991656527E-15,5.27621110695564E-17
3941.3,8.52077770720997E-15,5.30653415929446E-17
3943.9,8.52077770720997E-15,5.30653415929446E-17
3946.5,8.58142381188762E-15,5.45814942098859E-17
3949.2,8.46013160253232E-15,5.85234910139332E-17
3951.8,8.70271602124292E-15,6.24654878179806E-17
3954.5,8.64206991656527E-15,7.2472095089793E-17
3957.1,8.58142381188762E-15,6.45881014816983E-17
3959.7,8.52077770720997E-15,6.24654878179806E-17
3962.4,8.61174686422644E-15,5.67041078736037E-17
3965,8.46013160253232E-15,5.57944163034389E-17
3967.7,8.58142381188762E-15,5.8220260490545E-17
3970.3,8.33883939317702E-15,5.60976468268272E-17
3972.9,8.55110075954879E-15,7.76270139873933E-17
3975.6,8.55110075954879E-15,5.7007338396992E-17
3978.2,8.15690107914406E-15,5.88267215373215E-17
3980.9,8.27819328849936E-15,5.88267215373215E-17
3983.6,8.36916244551584E-15,5.76137994437685E-17
3986.2,8.21754718382171E-15,5.42782636864977E-17
3988.9,8.24787023616054E-15,5.9433182584098E-17
3991.5,8.12657802680524E-15,5.57944163034389E-17
3994.2,8.18722413148289E-15,6.30719488647571E-17
3996.9,8.09625497446641E-15,5.54911857800507E-17
3999.5,8.09625497446641E-15,5.09427279292269E-17
4002.2,8.09625497446641E-15,5.7007338396992E-17
4004.9,7.67173224172285E-15,5.00330363590621E-17
4007.5,8.12657802680524E-15,5.9433182584098E-17
4010.2,8.09625497446641E-15,5.21556500227799E-17
4012.9,7.85367055575581E-15,5.06394974058386E-17
4015.6,8.15690107914406E-15,5.09427279292269E-17
4018.2,7.88399360809463E-15,5.48847247332742E-17
4020.9,7.91431666043346E-15,5.06394974058386E-17
4023.6,7.85367055575581E-15,5.79170299671567E-17
4026.3,8.15690107914406E-15,5.15491889760034E-17
4029,8.06593192212759E-15,5.06394974058386E-17
4031.6,7.85367055575581E-15,5.03362668824503E-17
4034.3,8.03560886978876E-15,5.09427279292269E-17
4037,7.91431666043346E-15,5.57944163034389E-17
4039.7,7.91431666043346E-15,5.18524194993916E-17
4042.4,8.00528581744994E-15,5.57944163034389E-17
4045.1,7.94463971277228E-15,5.00330363590621E-17
4047.8,7.94463971277228E-15,5.03362668824503E-17
4050.5,7.97496276511111E-15,5.03362668824503E-17
4053.2,8.00528581744994E-15,5.00330363590621E-17
4055.9,8.03560886978876E-15,5.15491889760034E-17
4058.6,8.15690107914406E-15,5.06394974058386E-17
4061.3,8.09625497446641E-15,5.39750331631094E-17
4064,8.06593192212759E-15,5.06394974058386E-17
4066.7,8.15690107914406E-15,5.06394974058386E-17
4069.5,8.09625497446641E-15,5.03362668824503E-17
4072.2,8.12657802680524E-15,5.06394974058386E-17
4074.9,8.18722413148289E-15,5.12459584526151E-17
4077.6,8.15690107914406E-15,5.18524194993916E-17
4080.3,8.09625497446641E-15,5.42782636864977E-17
4083,8.12657802680524E-15,5.24588805461681E-17
4085.8,8.12657802680524E-15,5.42782636864977E-17
4088.5,8.15690107914406E-15,5.06394974058386E-17
4091.2,8.15690107914406E-15,5.15491889760034E-17
4093.9,8.21754718382171E-15,5.06394974058386E-17
4096.7,8.24787023616054E-15,5.06394974058386E-17
4099.4,8.18722413148289E-15,5.03362668824503E-17
4102.1,8.12657802680524E-15,5.03362668824503E-17
4104.9,8.06593192212759E-15,5.09427279292269E-17
4107.6,7.97496276511111E-15,5.73105689203802E-17
4110.4,8.06593192212759E-15,5.15491889760034E-17
4113.1,8.00528581744994E-15,5.18524194993916E-17
4115.8,7.97496276511111E-15,5.03362668824503E-17
4118.6,7.91431666043346E-15,5.06394974058386E-17
4121.3,7.97496276511111E-15,5.00330363590621E-17
4124.1,7.94463971277228E-15,5.03362668824503E-17
4126.8,7.91431666043346E-15,5.18524194993916E-17
4129.6,7.76270139873933E-15,5.00330363590621E-17
4132.3,7.91431666043346E-15,5.09427279292269E-17
4135.1,7.73237834640051E-15,5.7007338396992E-17
4137.8,7.70205529406168E-15,5.18524194993916E-17
4140.6,7.73237834640051E-15,5.03362668824503E-17
4143.4,7.67173224172285E-15,5.18524194993916E-17
4146.1,7.4897939276899E-15,5.9433182584098E-17
4148.9,7.42914782301225E-15,1.3038912505695E-16
4151.7,7.39882477067342E-15,2.0862260009112E-16
4154.4,7.76270139873933E-15,1.755704730418E-16
4157.2,7.88399360809463E-15,1.02795147428618E-16
4160,7.64140918938403E-15,6.1859026771204E-17
4162.7,7.55044003236755E-15,8.24787023616054E-17
4165.5,7.55044003236755E-15,9.43046927737473E-17
4168.3,7.58076308470638E-15,9.24853096334178E-17
4171.1,7.64140918938403E-15,8.46013160253232E-17
4173.9,7.73237834640051E-15,7.3685017183346E-17
4176.6,7.82334750341698E-15,6.76204067155809E-17
4179.4,7.82334750341698E-15,6.54977930518631E-17
4182.2,8.03560886978876E-15,6.24654878179806E-17
4185,7.67173224172285E-15,5.91299520607097E-17
4187.8,7.67173224172285E-15,5.45814942098859E-17
4190.6,7.52011698002873E-15,5.27621110695564E-17
4193.4,7.6110861370452E-15,5.21556500227799E-17
4196.2,7.42914782301225E-15,5.64008773502155E-17
4199,7.4897939276899E-15,5.21556500227799E-17
4201.8,7.3685017183346E-15,5.03362668824503E-17
4204.6,7.4897939276899E-15,5.30653415929446E-17
4207.4,7.45947087535108E-15,5.03362668824503E-17
4210.2,7.52011698002873E-15,5.60976468268272E-17
4213,7.39882477067342E-15,6.51945625284749E-17
4215.8,7.4897939276899E-15,5.18524194993916E-17
4218.6,7.52011698002873E-15,5.39750331631094E-17
4221.4,7.52011698002873E-15,5.03362668824503E-17
4224.3,7.58076308470638E-15,5.15491889760034E-17
4227.1,7.6110861370452E-15,5.06394974058386E-17
4229.9,7.70205529406168E-15,5.15491889760034E-17
4232.7,7.58076308470638E-15,6.39816404349218E-17
4235.5,7.67173224172285E-15,5.24588805461681E-17
4238.4,7.64140918938403E-15,5.45814942098859E-17
4241.2,7.67173224172285E-15,5.03362668824503E-17
4244,7.6110861370452E-15,5.27621110695564E-17
4246.8,7.6110861370452E-15,5.15491889760034E-17
4249.7,7.52011698002873E-15,5.30653415929446E-17
4252.5,7.6110861370452E-15,5.15491889760034E-17
4255.3,7.58076308470638E-15,6.09493352010393E-17
4258.2,7.58076308470638E-15,5.06394974058386E-17
4261,7.55044003236755E-15,5.06394974058386E-17
4263.9,7.6110861370452E-15,5.57944163034389E-17
4266.7,7.55044003236755E-15,5.12459584526151E-17
4269.5,7.6110861370452E-15,5.9433182584098E-17
4272.4,7.64140918938403E-15,5.42782636864977E-17
4275.2,7.58076308470638E-15,5.12459584526151E-17
4278.1,7.67173224172285E-15,5.09427279292269E-17
4281,7.67173224172285E-15,5.54911857800507E-17
4283.8,7.82334750341698E-15,5.15491889760034E-17
4286.7,7.85367055575581E-15,5.79170299671567E-17
4289.5,7.79302445107816E-15,5.91299520607097E-17
4292.4,7.88399360809463E-15,5.76137994437685E-17
4295.2,7.82334750341698E-15,5.42782636864977E-17
4298.1,7.88399360809463E-15,5.8220260490545E-17
4301,7.94463971277228E-15,5.48847247332742E-17
4303.8,8.00528581744994E-15,5.64008773502155E-17
4306.7,7.97496276511111E-15,5.67041078736037E-17
4309.6,7.79302445107816E-15,5.60976468268272E-17
4312.5,7.97496276511111E-15,5.27621110695564E-17
4315.3,8.00528581744994E-15,5.27621110695564E-17
4318.2,8.09625497446641E-15,5.36718026397211E-17
4321.1,8.24787023616054E-15,6.85300982857457E-17
4324,8.30851634083819E-15,6.09493352010393E-17
4326.9,8.49045465487114E-15,5.60976468268272E-17
4329.7,8.39948549785467E-15,5.8220260490545E-17
4332.6,8.7936851782594E-15,5.54911857800507E-17
4335.5,8.82400823059823E-15,5.42782636864977E-17
4338.4,8.76336212592057E-15,5.45814942098859E-17
4341.3,8.6723929689041E-15,5.79170299671567E-17
4344.2,8.58142381188762E-15,5.33685721163329E-17
4347.1,8.18722413148289E-15,5.48847247332742E-17
4350,8.42980855019349E-15,6.33751793881453E-17
4352.9,8.42980855019349E-15,5.39750331631094E-17
4355.8,8.49045465487114E-15,5.97364131074863E-17
4358.7,8.18722413148289E-15,5.7007338396992E-17
4361.6,8.03560886978876E-15,5.48847247332742E-17
4364.5,8.24787023616054E-15,6.45881014816983E-17
4367.4,7.82334750341698E-15,5.36718026397211E-17
4370.3,7.91431666043346E-15,5.30653415929446E-17
4373.3,7.79302445107816E-15,5.24588805461681E-17
4376.2,7.00462509026869E-15,5.91299520607097E-17
4379.1,7.4897939276899E-15,5.33685721163329E-17
4382,7.55044003236755E-15,6.15557962478158E-17
4384.9,7.58076308470638E-15,5.39750331631094E-17
4387.9,7.4897939276899E-15,5.24588805461681E-17
4390.8,7.45947087535108E-15,5.27621110695564E-17
4393.7,7.52011698002873E-15,5.18524194993916E-17
4396.6,7.64140918938403E-15,5.54911857800507E-17
4399.6,7.58076308470638E-15,5.18524194993916E-17
4402.5,7.4897939276899E-15,5.76137994437685E-17
4405.4,7.45947087535108E-15,5.21556500227799E-17
4408.4,7.55044003236755E-15,5.21556500227799E-17
4411.3,7.52011698002873E-15,5.30653415929446E-17
4414.3,7.3685017183346E-15,5.24588805461681E-17
4417.2,7.45947087535108E-15,5.21556500227799E-17
4420.2,7.33817866599577E-15,5.30653415929446E-17
4423.1,7.3685017183346E-15,5.42782636864977E-17
4426.1,7.3685017183346E-15,5.33685721163329E-17
4429,7.09559424728517E-15,5.21556500227799E-17
4432,7.12591729962399E-15,5.21556500227799E-17
4434.9,7.00462509026869E-15,5.21556500227799E-17
4437.9,7.09559424728517E-15,5.24588805461681E-17
4440.8,7.15624035196282E-15,5.79170299671567E-17
4443.8,7.12591729962399E-15,5.57944163034389E-17
4446.8,7.12591729962399E-15,5.67041078736037E-17
4449.7,7.06527119494634E-15,6.03428741542628E-17
4452.7,7.09559424728517E-15,6.03428741542628E-17
4455.7,7.06527119494634E-15,5.97364131074863E-17
4458.6,7.15624035196282E-15,6.00396436308745E-17
4461.6,7.21688645664047E-15,5.91299520607097E-17
4464.6,6.91365593325222E-15,6.09493352010393E-17
4467.6,7.09559424728517E-15,5.67041078736037E-17
4470.5,7.00462509026869E-15,5.76137994437685E-17
4473.5,7.12591729962399E-15,5.57944163034389E-17
4476.5,7.09559424728517E-15,5.91299520607097E-17
4479.5,7.3685017183346E-15,5.39750331631094E-17
4482.5,7.27753256131812E-15,5.30653415929446E-17
4485.5,7.27753256131812E-15,5.33685721163329E-17
4488.5,7.18656340430165E-15,5.42782636864977E-17
4491.4,6.91365593325222E-15,6.27687183413688E-17
4494.4,7.30785561365695E-15,7.09559424728517E-17
4497.4,7.2472095089793E-15,5.60976468268272E-17
4500.4,7.21688645664047E-15,5.57944163034389E-17
4503.4,7.73237834640051E-15,5.39750331631094E-17
4506.4,7.45947087535108E-15,5.36718026397211E-17
4509.4,7.33817866599577E-15,5.88267215373215E-17
4512.5,7.58076308470638E-15,5.42782636864977E-17
4515.5,7.58076308470638E-15,5.39750331631094E-17
4518.5,7.2472095089793E-15,6.00396436308745E-17
4521.5,7.3685017183346E-15,7.00462509026869E-17
4524.5,7.4897939276899E-15,6.48913320050866E-17
4527.5,7.3685017183346E-15,5.97364131074863E-17
4530.5,7.42914782301225E-15,7.2472095089793E-17
4533.6,7.27753256131812E-15,5.85234910139332E-17
4536.6,7.55044003236755E-15,5.73105689203802E-17
4539.6,7.15624035196282E-15,5.64008773502155E-17
4542.6,7.2472095089793E-15,6.00396436308745E-17
4545.7,7.55044003236755E-15,5.39750331631094E-17
4548.7,7.2472095089793E-15,5.36718026397211E-17
4551.7,7.27753256131812E-15,5.39750331631094E-17
4554.8,7.3685017183346E-15,6.24654878179806E-17
4557.8,7.30785561365695E-15,6.09493352010393E-17
4560.8,7.2472095089793E-15,6.15557962478158E-17
4563.9,7.21688645664047E-15,5.33685721163329E-17
4566.9,7.21688645664047E-15,5.79170299671567E-17
4570,7.3685017183346E-15,5.27621110695564E-17
4573,7.06527119494634E-15,5.21556500227799E-17
4576.1,7.27753256131812E-15,5.9433182584098E-17
4579.1,7.12591729962399E-15,5.21556500227799E-17
4582.2,7.3685017183346E-15,5.27621110695564E-17
4585.2,7.27753256131812E-15,6.33751793881453E-17
4588.3,7.30785561365695E-15,5.30653415929446E-17
4591.4,6.97430203792987E-15,5.09427279292269E-17
4594.4,7.09559424728517E-15,5.85234910139332E-17
4597.5,7.03494814260752E-15,5.18524194993916E-17
4600.5,7.15624035196282E-15,5.42782636864977E-17
4603.6,6.94397898559104E-15,6.48913320050866E-17
4606.7,6.97430203792987E-15,5.09427279292269E-17
4609.8,6.91365593325222E-15,5.09427279292269E-17
4612.8,6.94397898559104E-15,5.36718026397211E-17
4615.9,7.00462509026869E-15,5.76137994437685E-17
4619,6.88333288091339E-15,5.18524194993916E-17
4622.1,6.97430203792987E-15,6.30719488647571E-17
4625.1,6.97430203792987E-15,5.15491889760034E-17
4628.2,6.88333288091339E-15,5.15491889760034E-17
4631.3,6.79236372389691E-15,5.03362668824503E-17
4634.4,6.85300982857457E-15,5.09427279292269E-17
4637.5,6.85300982857457E-15,5.60976468268272E-17
4640.6,6.82268677623574E-15,5.12459584526151E-17
4643.7,6.73171761921926E-15,5.88267215373215E-17
4646.8,6.64074846220279E-15,5.09427279292269E-17
4649.9,6.64074846220279E-15,5.09427279292269E-17
4653,6.64074846220279E-15,5.15491889760034E-17
4656.1,6.70139456688044E-15,5.09427279292269E-17
4659.2,6.58010235752514E-15,5.06394974058386E-17
4662.3,6.45881014816983E-15,5.30653415929446E-17
4665.4,6.48913320050866E-15,5.21556500227799E-17
4668.5,6.36784099115336E-15,5.48847247332742E-17
4671.6,6.30719488647571E-15,5.03362668824503E-17
4674.7,6.33751793881453E-15,4.97298058356738E-17
4677.9,6.27687183413688E-15,5.06394974058386E-17
4681,6.1859026771204E-15,4.97298058356738E-17
4684.1,6.27687183413688E-15,5.00330363590621E-17
4687.2,6.30719488647571E-15,5.06394974058386E-17
4690.4,6.27687183413688E-15,5.24588805461681E-17
4693.5,6.21622572945923E-15,5.24588805461681E-17
4696.6,6.24654878179806E-15,5.06394974058386E-17
4699.7,6.21622572945923E-15,5.06394974058386E-17
4702.9,6.21622572945923E-15,5.24588805461681E-17
4706,6.21622572945923E-15,5.57944163034389E-17
4709.2,6.09493352010393E-15,5.88267215373215E-17
4712.3,6.15557962478158E-15,6.12525657244275E-17
4715.4,6.27687183413688E-15,5.79170299671567E-17
4718.6,6.1859026771204E-15,5.36718026397211E-17
4721.7,6.15557962478158E-15,5.54911857800507E-17
4724.9,6.24654878179806E-15,6.0646104677651E-17
4728,6.12525657244275E-15,5.9433182584098E-17
4731.2,6.21622572945923E-15,5.7007338396992E-17
4734.3,6.24654878179806E-15,5.67041078736037E-17
4737.5,6.1859026771204E-15,5.51879552566624E-17
4740.7,6.1859026771204E-15,5.51879552566624E-17
4743.8,6.27687183413688E-15,5.39750331631094E-17
4747,6.1859026771204E-15,5.21556500227799E-17
4750.1,6.12525657244275E-15,5.18524194993916E-17
4753.3,6.09493352010393E-15,5.21556500227799E-17
4756.5,6.1859026771204E-15,5.12459584526151E-17
4759.7,6.21622572945923E-15,5.09427279292269E-17
4762.8,6.1859026771204E-15,5.21556500227799E-17
4766,6.15557962478158E-15,5.12459584526151E-17
4769.2,6.24654878179806E-15,5.06394974058386E-17
4772.4,6.27687183413688E-15,5.24588805461681E-17
4775.5,6.33751793881453E-15,5.48847247332742E-17
4778.7,6.1859026771204E-15,5.15491889760034E-17
4781.9,6.24654878179806E-15,5.79170299671567E-17
4785.1,6.42848709583101E-15,6.39816404349218E-17
4788.3,6.27687183413688E-15,6.39816404349218E-17
4791.5,6.30719488647571E-15,6.24654878179806E-17
4794.7,6.51945625284748E-15,5.91299520607097E-17
4797.9,6.58010235752514E-15,5.21556500227799E-17
4801.1,6.48913320050866E-15,5.85234910139332E-17
4804.3,6.58010235752514E-15,5.24588805461681E-17
4807.5,6.70139456688044E-15,5.21556500227799E-17
4810.7,6.64074846220279E-15,5.48847247332742E-17
4813.9,6.88333288091339E-15,5.36718026397211E-17
4817.1,6.91365593325222E-15,5.60976468268272E-17
4820.3,7.2472095089793E-15,7.94463971277228E-17
4823.5,7.09559424728517E-15,6.67107151454161E-17
4826.8,7.4897939276899E-15,6.03428741542628E-17
4830,7.6110861370452E-15,5.9433182584098E-17
4833.2,7.88399360809463E-15,6.1859026771204E-17
4836.4,7.97496276511111E-15,5.7007338396992E-17
4839.6,8.21754718382171E-15,5.88267215373215E-17
4842.9,8.55110075954879E-15,6.70139456688044E-17
4846.1,9.03626959697E-15,5.9433182584098E-17
4849.3,9.12723875398648E-15,5.9433182584098E-17
4852.6,9.64273064374651E-15,7.64140918938403E-17
4855.8,9.82466895777947E-15,6.09493352010393E-17
4859,9.76402285310181E-15,6.1859026771204E-17
4862.3,9.76402285310181E-15,7.09559424728517E-17
4865.5,9.61240759140769E-15,6.24654878179806E-17
4868.8,9.06659264930883E-15,6.85300982857457E-17
4872,9.36982317269708E-15,6.97430203792987E-17
4875.3,8.58142381188762E-15,6.30719488647571E-17
4878.5,8.61174686422644E-15,6.70139456688044E-17
4881.8,8.24787023616054E-15,6.79236372389691E-17
4885,8.00528581744994E-15,6.91365593325222E-17
4888.3,7.73237834640051E-15,6.73171761921926E-17
4891.5,7.88399360809463E-15,8.30851634083819E-17
4894.8,7.39882477067342E-15,7.67173224172285E-17
4898.1,7.42914782301225E-15,7.03494814260752E-17
4901.3,7.21688645664047E-15,6.76204067155809E-17
4904.6,7.27753256131812E-15,7.06527119494634E-17
4907.9,6.73171761921926E-15,1.12498524177043E-16
4911.2,7.2472095089793E-15,7.18656340430165E-17
4914.4,7.03494814260752E-15,8.6723929689041E-17
4917.7,7.12591729962399E-15,8.06593192212759E-17
4921,7.45947087535108E-15,7.6110861370452E-17
4924.3,7.58076308470638E-15,8.03560886978876E-17
4927.5,7.12591729962399E-15,8.06593192212759E-17
4930.8,6.82268677623574E-15,6.85300982857457E-17
4934.1,6.91365593325222E-15,6.67107151454161E-17
4937.4,6.48913320050866E-15,6.73171761921926E-17
4940.7,6.45881014816983E-15,7.125917299624E-17
4944,6.48913320050866E-15,1.00672533764901E-16
4947.3,6.42848709583101E-15,1.24930975635961E-16
4950.6,6.42848709583101E-15,1.30692355580338E-16
4953.9,6.58010235752514E-15,1.46460342796527E-16
4957.2,6.21622572945923E-15,1.30085894533561E-16
4960.5,6.61042540986396E-15,1.6162186896594E-16
4963.8,6.45881014816983E-15,1.42821576515868E-16
4967.1,6.33751793881453E-15,1.35847274477938E-16
4970.4,6.36784099115336E-15,1.45550651226362E-16
4973.8,6.79236372389691E-15,1.48582956460245E-16
4977.1,6.39816404349218E-15,1.31905277673891E-16
4980.4,6.67107151454161E-15,1.39789271281986E-16
4983.7,6.27687183413688E-15,1.32511738720667E-16
4987,6.58010235752514E-15,1.67383248910317E-16
4990.4,6.85300982857457E-15,1.46460342796527E-16
4993.7,6.45881014816983E-15,1.29176202963397E-16
4997,6.36784099115336E-15,1.6344125210627E-16
5000.4,6.51945625284748E-15,1.58892794255446E-16
5003.7,6.91365593325222E-15,1.36150505001327E-16
5007,6.64074846220279E-15,1.4251834599248E-16
5010.4,6.30719488647571E-15,1.77389856182129E-16
5013.7,5.88267215373215E-15,1.39182810235209E-16
5017,6.27687183413688E-15,1.57983102685281E-16
5020.4,5.39750331631094E-15,1.32208508197279E-16
5023.7,6.33751793881453E-15,1.35240813431162E-16
5027.1,7.3685017183346E-15,1.37969888141656E-16
5030.4,5.60976468268272E-15,1.36150505001327E-16
5033.8,5.76137994437685E-15,1.4251834599248E-16
5037.2,5.76137994437685E-15,1.4949264803041E-16
5040.5,5.57944163034389E-15,1.4251834599248E-16
5043.9,5.21556500227799E-15,1.39789271281986E-16
5047.2,5.24588805461681E-15,1.4949264803041E-16
5050.6,5.54911857800507E-15,1.58286333208669E-16
5054,5.91299520607098E-15,1.51008800647351E-16
5057.3,5.39750331631094E-15,1.53131414311069E-16
5060.7,5.97364131074863E-15,1.61925099489328E-16
5064.1,5.15491889760034E-15,1.61015407919163E-16
5067.5,5.15491889760034E-15,1.79512469845847E-16
5070.8,4.70007311251795E-15,1.8769969397733E-16
5074.2,4.79104226953443E-15,1.93157843398319E-16
5077.6,4.94265753122856E-15,2.28635814634744E-16
5081,4.79104226953443E-15,2.67449321628441E-16
5084.4,5.09427279292269E-15,4.66975006017913E-16
5087.8,5.88267215373215E-15,4.48781174614618E-16
5091.2,5.15491889760034E-15,5.06394974058386E-16
5094.6,4.94265753122856E-15,3.18392049557668E-16
5098,5.00330363590621E-15,7.06527119494634E-16
5101.4,5.03362668824504E-15,7.18656340430165E-16
